Category	Date	PdDistrict	X	Y	Location
VEHICLE THEFT	2/11/17	MISSION	-122.4132977	37.75576479	"(37.75576479063427, -122.4132976608083)"
VEHICLE THEFT	4/28/17	MISSION	-122.4054688	37.76392592	"(37.763925919533754, -122.40546877590589)"
VEHICLE THEFT	7/18/17	MISSION	-122.4117471	37.75103503	"(37.75103503216046, -122.41174706282888)"
VEHICLE THEFT	5/4/17	BAYVIEW	-122.3835994	37.72801023	"(37.72801023160976, -122.38359936434631)"
VEHICLE THEFT	7/17/17	BAYVIEW	-122.3932431	37.73261627	"(37.73261626983358, -122.39324308144634)"
VEHICLE THEFT	1/31/17	INGLESIDE	-122.4362669	37.74277156	"(37.74277155928575, -122.43626687050518)"
VEHICLE THEFT	4/30/17	MISSION	-122.4189042	37.75703611	"(37.7570361132269, -122.4189042045166)"
VEHICLE THEFT	4/29/17	BAYVIEW	-122.3880785	37.73244304	"(37.73244304427072, -122.38807847515386)"
VEHICLE THEFT	6/10/17	TENDERLOIN	-122.4144332	37.78465763	"(37.78465763292555, -122.41443315506254)"
VEHICLE THEFT	5/1/17	PARK	-122.4334986	37.77463635	"(37.7746363460129, -122.43349857319647)"
VEHICLE THEFT	3/28/17	INGLESIDE	-122.4005997	37.71639095	"(37.716390947071424, -122.40059965022847)"
VEHICLE THEFT	6/9/17	INGLESIDE	-122.4308238	37.73047498	"(37.73047498055393, -122.43082381636891)"
VEHICLE THEFT	5/20/17	SOUTHERN	-122.4054793	37.77616092	"(37.77616091957942, -122.40547927075785)"
VEHICLE THEFT	2/6/17	PARK	-122.4527584	37.76544332	"(37.76544331963184, -122.45275843964968)"
VEHICLE THEFT	2/3/17	INGLESIDE	-122.4472676	37.71464693	"(37.714646925976105, -122.44726761471908)"
VEHICLE THEFT	6/25/17	RICHMOND	-122.4541766	37.78159928	"(37.78159927988379, -122.4541765578403)"
VEHICLE THEFT	6/24/17	RICHMOND	-122.4789686	37.77559897	"(37.77559896973857, -122.4789686478892)"
VEHICLE THEFT	6/25/17	CENTRAL	-122.414142	37.79958673	"(37.79958673448093, -122.41414196589236)"
VEHICLE THEFT	4/3/17	PARK	-122.4382738	37.78162007	"(37.781620073027895, -122.43827377346689)"
VEHICLE THEFT	5/5/17	BAYVIEW	-122.4036109	37.7414756	"(37.74147560411677, -122.40361089258191)"
VEHICLE THEFT	4/4/17	CENTRAL	-122.4059632	37.79057167	"(37.79057166659183, -122.40596322546483)"
VEHICLE THEFT	5/6/17	NORTHERN	-122.4328328	37.77562497	"(37.775624967277246, -122.43283279920502)"
VEHICLE THEFT	6/18/17	MISSION	-122.4259205	37.75982792	"(37.75982791722287, -122.42592048743613)"
VEHICLE THEFT	2/13/17	PARK	-122.435797	37.76905787	"(37.76905787117586, -122.4357970488643)"
VEHICLE THEFT	4/8/17	NORTHERN	-122.4331772	37.79089708	"(37.79089708233595, -122.43317721549249)"
VEHICLE THEFT	4/9/17	PARK	-122.4444413	37.78267772	"(37.78267771790271, -122.44444128636269)"
VEHICLE THEFT	1/8/17	TARAVAL	-122.4596892	37.71750387	"(37.7175038685166, -122.4596891940217)"
VEHICLE THEFT	4/9/17	TARAVAL	-122.4997614	37.76348846	"(37.76348845915216, -122.49976136405085)"
VEHICLE THEFT	5/11/17	MISSION	-122.4092561	37.75439919	"(37.75439918768161, -122.40925614413274)"
VEHICLE THEFT	4/13/17	SOUTHERN	-122.4190712	37.77404766	"(37.774047662206954, -122.41907120075926)"
VEHICLE THEFT	6/25/17	BAYVIEW	-122.4055879	37.72711568	"(37.727115678775576, -122.40558790950912)"
VEHICLE THEFT	11/28/17	PARK	-122.443961	37.77606507	"(37.77606507115978, -122.44396103002096)"
VEHICLE THEFT	5/15/17	RICHMOND	-122.4761683	37.77299199	"(37.772991993900234, -122.47616827187665)"
VEHICLE THEFT	5/26/17	PARK	-122.4446701	37.75413852	"(37.75413852127206, -122.44467006434563)"
VEHICLE THEFT	2/17/17	NORTHERN	-122.4162938	37.77749368	"(37.77749367773503, -122.41629382093528)"
VEHICLE THEFT	2/22/17	MISSION	-122.4163748	37.76442252	"(37.764422516556806, -122.41637483577848)"
VEHICLE THEFT	6/21/17	SOUTHERN	-122.3967072	37.78554295	"(37.78554295030409, -122.39670715050197)"
VEHICLE THEFT	7/19/17	CENTRAL	-122.4143782	37.80147261	"(37.80147261384159, -122.41437818620759)"
VEHICLE THEFT	8/8/17	TARAVAL	-122.4670922	37.71427357	"(37.71427356605119, -122.46709224042239)"
VEHICLE THEFT	5/17/17	TARAVAL	-122.5059522	37.74637336	"(37.74637336112531, -122.50595220078151)"
VEHICLE THEFT	8/3/17	SOUTHERN	-122.4226225	37.77250387	"(37.77250386874555, -122.42262249452364)"
VEHICLE THEFT	1/2/17	BAYVIEW	-122.3816089	37.72674544	"(37.726745437036605, -122.38160890000499)"
VEHICLE THEFT	11/19/17	MISSION	-122.4257682	37.7582262	"(37.75822619925843, -122.42576824687282)"
VEHICLE THEFT	6/10/17	INGLESIDE	-122.4472499	37.71060076	"(37.71060075567267, -122.4472498867831)"
VEHICLE THEFT	8/9/17	NORTHERN	-122.4316734	37.77392044	"(37.77392044248759, -122.43167344719728)"
VEHICLE THEFT	5/27/17	TENDERLOIN	-122.413791	37.78383656	"(37.783836556534844, -122.41379097278144)"
VEHICLE THEFT	5/26/17	MISSION	-122.4268462	37.75730487	"(37.75730487291583, -122.42684616750785)"
VEHICLE THEFT	8/8/17	TENDERLOIN	-122.4159106	37.78399992	"(37.78399991675612, -122.41591062274263)"
VEHICLE THEFT	2/23/17	CENTRAL	-122.4137315	37.7895283	"(37.7895283021427, -122.41373146159327)"
VEHICLE THEFT	5/21/17	PARK	-122.4620972	37.76516187	"(37.765161874490424, -122.46209717580433)"
VEHICLE THEFT	8/27/17	SOUTHERN	-122.4092025	37.77689582	"(37.77689582101829, -122.40920248785393)"
VEHICLE THEFT	5/19/17	BAYVIEW	-122.3845574	37.72848681	"(37.728486814478536, -122.38455737197118)"
VEHICLE THEFT	2/25/17	SOUTHERN	-122.3970324	37.78782467	"(37.78782466943738, -122.39703243652791)"
VEHICLE THEFT	6/20/17	TARAVAL	-122.4575666	37.71312768	"(37.71312768418814, -122.45756661136956)"
VEHICLE THEFT	5/19/17	INGLESIDE	-122.4332315	37.72393208	"(37.72393207997273, -122.43323148934617)"
VEHICLE THEFT	5/18/17	MISSION	-122.4179645	37.75869682	"(37.75869681664891, -122.41796448376013)"
VEHICLE THEFT	1/19/17	TARAVAL	-122.4606119	37.70967331	"(37.70967330574207, -122.46061185197968)"
VEHICLE THEFT	5/23/17	TARAVAL	-122.4594247	37.74599598	"(37.74599597890381, -122.45942472156942)"
VEHICLE THEFT	8/13/17	MISSION	-122.4037789	37.7519278	"(37.7519277953897, -122.40377893139821)"
VEHICLE THEFT	8/13/17	MISSION	-122.4440339	37.74837287	"(37.74837286937644, -122.44403387420152)"
VEHICLE THEFT	3/7/17	INGLESIDE	-122.417629	37.73986915	"(37.739869151259335, -122.41762901957546)"
VEHICLE THEFT	2/23/17	MISSION	-122.4131423	37.75416586	"(37.75416585717654, -122.4131423131198)"
VEHICLE THEFT	6/14/17	RICHMOND	-122.4916884	37.77222521	"(37.77222521286573, -122.49168843308254)"
VEHICLE THEFT	6/20/17	MISSION	-122.4199834	37.76827268	"(37.76827267636187, -122.41998344769745)"
VEHICLE THEFT	8/14/17	CENTRAL	-122.4199416	37.80774879	"(37.80774879044733, -122.41994163626433)"
VEHICLE THEFT	6/22/17	SOUTHERN	-122.4034048	37.77542071	"(37.775420706711, -122.40340479147905)"
VEHICLE THEFT	6/22/17	SOUTHERN	-122.4034048	37.77542071	"(37.775420706711, -122.40340479147905)"
VEHICLE THEFT	12/5/17	INGLESIDE	-122.4064957	37.74659593	"(37.74659592548781, -122.40649571419397)"
VEHICLE THEFT	4/23/17	RICHMOND	-122.4913008	37.78073923	"(37.78073923494256, -122.49130078942724)"
VEHICLE THEFT	5/28/17	MISSION	-122.4198279	37.76667376	"(37.76667375518354, -122.4198279299609)"
VEHICLE THEFT	1/11/17	INGLESIDE	-122.4353466	37.71537906	"(37.715379055317754, -122.43534659501714)"
VEHICLE THEFT	8/16/17	PARK	-122.4373455	37.76235464	"(37.762354642153284, -122.43734550121101)"
VEHICLE THEFT	6/27/17	PARK	-122.4639145	37.75945081	"(37.75945081469818, -122.46391453597636)"
VEHICLE THEFT	4/25/17	SOUTHERN	-122.4143797	37.77604367	"(37.77604367339829, -122.41437970077605)"
VEHICLE THEFT	4/24/17	INGLESIDE	-122.4091953	37.71379782	"(37.7137978173502, -122.40919533493467)"
VEHICLE THEFT	4/25/17	NORTHERN	-122.4268327	37.77925847	"(37.779258474435224, -122.42683274198603)"
VEHICLE THEFT	12/31/17	NORTHERN	-122.4239644	37.77340769	"(37.77340768714768, -122.42396438180255)"
VEHICLE THEFT	5/30/17	BAYVIEW	-122.3868007	37.72598692	"(37.72598692171063, -122.38680071767143)"
VEHICLE THEFT	12/31/17	RICHMOND	-122.5078859	37.77427713	"(37.77427713375341, -122.50788589969773)"
VEHICLE THEFT	5/29/17	SOUTHERN	-122.3950625	37.78599306	"(37.78599306471813, -122.39506246900176)"
VEHICLE THEFT	5/25/17	PARK	-122.4451838	37.76742438	"(37.76742437709259, -122.44518377656009)"
VEHICLE THEFT	5/30/17	NORTHERN	-122.4303328	37.8006879	"(37.80068789882473, -122.43033278747185)"
VEHICLE THEFT	3/6/17	INGLESIDE	-122.4166158	37.73798311	"(37.73798310781181, -122.41661584521889)"
VEHICLE THEFT	3/7/17	MISSION	-122.4149199	37.7482311	"(37.7482311005325, -122.41491986054648)"
VEHICLE THEFT	12/7/17	MISSION	-122.417713	37.76880168	"(37.76880168033382, -122.4177130221901)"
VEHICLE THEFT	6/11/17	INGLESIDE	-122.4299941	37.72859929	"(37.72859929283057, -122.42999407432885)"
VEHICLE THEFT	5/27/17	SOUTHERN	-122.3655654	37.8096707	"(37.80967070132394, -122.36556542535305)"
VEHICLE THEFT	1/28/17	INGLESIDE	-122.4156936	37.74160942	"(37.74160941724422, -122.41569355659283)"
VEHICLE THEFT	2/28/17	TARAVAL	-122.4654009	37.71703463	"(37.71703462902548, -122.4654009052857)"
VEHICLE THEFT	1/20/17	MISSION	-122.404366	37.75312133	"(37.753121331850075, -122.40436595610143)"
VEHICLE THEFT	6/11/17	BAYVIEW	-122.3995877	37.73505101	"(37.735051010390634, -122.3995877041903)"
VEHICLE THEFT	12/11/17	SOUTHERN	-122.4102935	37.78223059	"(37.78223058700358, -122.41029351968982)"
VEHICLE THEFT	6/11/17	BAYVIEW	-122.3954039	37.73149789	"(37.73149788510168, -122.39540386440962)"
VEHICLE THEFT	6/6/17	NORTHERN	-122.4237213	37.79299795	"(37.79299794997698, -122.42372128398361)"
VEHICLE THEFT	6/7/17	MISSION	-122.4185354	37.76538529	"(37.76538528566651, -122.41853541675523)"
VEHICLE THEFT	4/21/17	NORTHERN	-122.4278079	37.79242498	"(37.792424980988095, -122.42780785120327)"
VEHICLE THEFT	5/4/17	TARAVAL	-122.4829274	37.73990855	"(37.739908550541834, -122.48292741718502)"
VEHICLE THEFT	6/1/17	NORTHERN	-122.425565	37.77708715	"(37.777087145984986, -122.42556503049309)"
VEHICLE THEFT	6/27/17	CENTRAL	-122.4148276	37.79498783	"(37.79498783417832, -122.41482757489506)"
VEHICLE THEFT	1/25/17	SOUTHERN	-122.4053955	37.78351007	"(37.78351007154212, -122.40539549393928)"
VEHICLE THEFT	1/21/17	MISSION	-122.4109646	37.76042845	"(37.760428453939426, -122.41096463834594)"
VEHICLE THEFT	8/6/17	MISSION	-122.4245821	37.76973321	"(37.769733212432136, -122.42458205493489)"
VEHICLE THEFT	12/8/17	CENTRAL	-122.4069776	37.7899181	"(37.789918101685956, -122.40697756369151)"
VEHICLE THEFT	1/26/17	INGLESIDE	-122.4379918	37.74140046	"(37.74140046402909, -122.43799183535494)"
VEHICLE THEFT	8/24/17	TARAVAL	-122.4727344	37.71292658	"(37.71292658424532, -122.47273435008402)"
VEHICLE THEFT	3/15/17	INGLESIDE	-122.4522897	37.72569336	"(37.725693357570286, -122.45228966049211)"
VEHICLE THEFT	6/9/17	RICHMOND	-122.4558957	37.78128055	"(37.781280554263034, -122.4558957263723)"
VEHICLE THEFT	6/24/17	BAYVIEW	-122.3976193	37.74066494	"(37.74066493771205, -122.39761932308514)"
VEHICLE THEFT	3/17/17	CENTRAL	-122.409017	37.79948807	"(37.799488071763285, -122.40901700761329)"
VEHICLE THEFT	5/6/17	RICHMOND	-122.5082773	37.7692325	"(37.76923249940684, -122.5082772833847)"
VEHICLE THEFT	5/27/17	NORTHERN	-122.4268327	37.77925847	"(37.779258474435224, -122.42683274198603)"
VEHICLE THEFT	8/30/17	TENDERLOIN	-122.4122242	37.78207293	"(37.78207293120293, -122.4122241647361)"
VEHICLE THEFT	8/9/17	BAYVIEW	-122.3878337	37.71310723	"(37.713107232142306, -122.387833652325)"
VEHICLE THEFT	6/14/17	INGLESIDE	-122.4541785	37.7342649	"(37.734264900658076, -122.45417846723109)"
VEHICLE THEFT	3/19/17	INGLESIDE	-122.4329712	37.72273178	"(37.72273178416186, -122.43297122536997)"
VEHICLE THEFT	5/8/17	TARAVAL	-122.4721011	37.74600666	"(37.74600666350211, -122.472101144619)"
VEHICLE THEFT	5/28/17	INGLESIDE	-122.413894	37.7143149	"(37.71431490314338, -122.41389400004938)"
VEHICLE THEFT	3/21/17	INGLESIDE	-122.4087087	37.74387582	"(37.743875819906776, -122.40870870523706)"
VEHICLE THEFT	9/3/17	TENDERLOIN	-122.4129305	37.78383444	"(37.783834437414136, -122.4129305220591)"
VEHICLE THEFT	6/24/17	SOUTHERN	-122.4147143	37.77623104	"(37.7762310404758, -122.41471429557896)"
VEHICLE THEFT	5/30/17	TARAVAL	-122.4541582	37.71912352	"(37.71912352129742, -122.454158224803)"
VEHICLE THEFT	9/6/17	CENTRAL	-122.4128317	37.79343252	"(37.793432517977145, -122.41283170065611)"
VEHICLE THEFT	6/12/17	RICHMOND	-122.4626927	37.78121707	"(37.78121707274743, -122.46269265614397)"
VEHICLE THEFT	3/28/17	MISSION	-122.4139267	37.75090351	"(37.7509035118202, -122.4139266558619)"
VEHICLE THEFT	6/23/17	INGLESIDE	-122.4184244	37.73574395	"(37.73574395043974, -122.41842444541732)"
VEHICLE THEFT	5/29/17	RICHMOND	-122.4413714	37.78387108	"(37.783871081120125, -122.44137135214766)"
VEHICLE THEFT	5/30/17	CENTRAL	-122.412929	37.78968683	"(37.789686826578354, -122.41292895521973)"
VEHICLE THEFT	2/8/17	TARAVAL	-122.4643361	37.70916075	"(37.709160748860235, -122.46433605052259)"
VEHICLE THEFT	6/21/17	RICHMOND	-122.4662047	37.77254054	"(37.772540539159316, -122.46620466789287)"
VEHICLE THEFT	12/25/17	RICHMOND	-122.4635038	37.78512795	"(37.78512795136283, -122.46350384467083)"
VEHICLE THEFT	5/26/17	RICHMOND	-122.4513773	37.78061053	"(37.780610528326584, -122.4513772602605)"
VEHICLE THEFT	6/27/17	BAYVIEW	-122.400961	37.76969749	"(37.76969749422065, -122.400960995501)"
VEHICLE THEFT	5/27/17	BAYVIEW	-122.4062591	37.72892227	"(37.72892227252475, -122.40625913506013)"
VEHICLE THEFT	5/28/17	RICHMOND	-122.4662047	37.77254054	"(37.772540539159316, -122.46620466789287)"
VEHICLE THEFT	6/18/17	TARAVAL	-122.4575679	37.71323753	"(37.71323753451363, -122.4575678717304)"
VEHICLE THEFT	6/29/17	RICHMOND	-122.4603096	37.78553821	"(37.785538205648464, -122.46030961829797)"
VEHICLE THEFT	9/6/17	SOUTHERN	-122.3977132	37.77746967	"(37.77746966623983, -122.39771322644543)"
VEHICLE THEFT	6/28/17	NORTHERN	-122.4228864	37.77641667	"(37.776416668946, -122.42288643822866)"
VEHICLE THEFT	12/26/17	SOUTHERN	-122.4034641	37.77852338	"(37.77852337760322, -122.40346408003299)"
VEHICLE THEFT	12/26/17	TARAVAL	-122.482481	37.7633237	"(37.76332370122783, -122.48248096126815)"
VEHICLE THEFT	9/13/17	BAYVIEW	-122.405397	37.72648628	"(37.72648628288054, -122.40539699821964)"
VEHICLE THEFT	6/13/17	CENTRAL	-122.4109048	37.78802939	"(37.78802939228506, -122.41090484640644)"
VEHICLE THEFT	6/12/17	PARK	-122.4430241	37.77958596	"(37.77958596064899, -122.44302412096155)"
VEHICLE THEFT	4/6/17	TENDERLOIN	-122.4158851	37.78351606	"(37.7835160564153, -122.41588506578766)"
VEHICLE THEFT	4/6/17	PARK	-122.455445	37.75142349	"(37.751423489933565, -122.45544495589084)"
VEHICLE THEFT	6/18/17	TENDERLOIN	-122.4171073	37.78532383	"(37.78532382920941, -122.41710725637317)"
VEHICLE THEFT	6/18/17	MISSION	-122.4257682	37.7582262	"(37.75822619925843, -122.42576824687282)"
VEHICLE THEFT	4/7/17	INGLESIDE	-122.4226722	37.74394327	"(37.74394327043075, -122.42267219236795)"
VEHICLE THEFT	2/18/17	INGLESIDE	-122.4068729	37.74638774	"(37.74638774476976, -122.40687294920404)"
VEHICLE THEFT	6/17/17	SOUTHERN	-122.3987586	37.77656877	"(37.77656876974299, -122.3987585969639)"
VEHICLE THEFT	9/13/17	INGLESIDE	-122.4139425	37.74091151	"(37.740911512673655, -122.41394250760725)"
VEHICLE THEFT	4/8/17	NORTHERN	-122.4246235	37.776674	"(37.776674002522384, -122.42462348077942)"
VEHICLE THEFT	12/31/17	BAYVIEW	-122.3999633	37.75866024	"(37.758660244645945, -122.39996334684605)"
VEHICLE THEFT	7/5/17	MISSION	-122.4117471	37.75103503	"(37.75103503216046, -122.41174706282888)"
VEHICLE THEFT	4/10/17	SOUTHERN	-122.3967591	37.77317344	"(37.77317344008753, -122.39675908606131)"
VEHICLE THEFT	6/6/17	SOUTHERN	-122.4066939	37.77722051	"(37.777220512850356, -122.4066938656418)"
VEHICLE THEFT	9/17/17	MISSION	-122.4091626	37.76116373	"(37.761163725604135, -122.40916258315931)"
VEHICLE THEFT	6/18/17	INGLESIDE	-122.427803	37.74368595	"(37.74368594770357, -122.42780302579256)"
VEHICLE THEFT	6/12/17	BAYVIEW	-122.3997683	37.72888128	"(37.72888128178674, -122.39976827006056)"
VEHICLE THEFT	7/8/17	NORTHERN	-122.4257014	37.77366501	"(37.77366500500848, -122.42570135772698)"
VEHICLE THEFT	9/18/17	INGLESIDE	-122.4289794	37.73638775	"(37.736387746552836, -122.42897941349743)"
VEHICLE THEFT	4/14/17	SOUTHERN	-122.4143706	37.77404184	"(37.77404183850409, -122.41437062749534)"
VEHICLE THEFT	2/7/17	NORTHERN	-122.4253785	37.78034612	"(37.780346116917904, -122.42537850785935)"
VEHICLE THEFT	2/26/17	NORTHERN	-122.4195948	37.77754009	"(37.7775400880886, -122.4195947705531)"
VEHICLE THEFT	5/30/17	SOUTHERN	-122.3951539	37.78923503	"(37.789235032880164, -122.39515386280267)"
VEHICLE THEFT	5/30/17	MISSION	-122.4286109	37.7632289	"(37.76322889730356, -122.42861091339972)"
VEHICLE THEFT	6/13/17	SOUTHERN	-122.4008068	37.77113809	"(37.77113809405279, -122.40080679728626)"
VEHICLE THEFT	9/21/17	INGLESIDE	-122.4130343	37.74674056	"(37.74674055767713, -122.41303432870987)"
VEHICLE THEFT	9/22/17	SOUTHERN	-122.4140273	37.77186362	"(37.77186361771543, -122.4140272626904)"
VEHICLE THEFT	5/29/17	BAYVIEW	-122.3998764	37.76898733	"(37.7689873298733, -122.39987638537905)"
VEHICLE THEFT	3/4/17	INGLESIDE	-122.4127339	37.73764111	"(37.73764110602365, -122.412733860292)"
VEHICLE THEFT	9/29/17	MISSION	-122.4205757	37.76418195	"(37.76418194637122, -122.42057572093287)"
VEHICLE THEFT	7/16/17	INGLESIDE	-122.4165174	37.73301039	"(37.73301038674158, -122.4165174274052)"
VEHICLE THEFT	9/22/17	RICHMOND	-122.4433466	37.7852929	"(37.78529289748462, -122.44334655707465)"
VEHICLE THEFT	12/29/17	RICHMOND	-122.4639021	37.78301893	"(37.78301893189051, -122.4639020728515)"
VEHICLE THEFT	12/30/17	BAYVIEW	-122.3884784	37.74110929	"(37.741109286458006, -122.38847839624037)"
VEHICLE THEFT	6/13/17	NORTHERN	-122.444085	37.80178438	"(37.801784379460415, -122.44408499427688)"
VEHICLE THEFT	9/23/17	NORTHERN	-122.4219495	37.78848815	"(37.7884881521135, -122.42194948754688)"
VEHICLE THEFT	11/23/17	RICHMOND	-122.4844608	37.77629998	"(37.776299977636135, -122.48446082407025)"
VEHICLE THEFT	9/23/17	NORTHERN	-122.4206419	37.78196082	"(37.78196082218376, -122.42064189373343)"
VEHICLE THEFT	9/24/17	MISSION	-122.4150005	37.762099	"(37.762099002068105, -122.41500053678577)"
VEHICLE THEFT	6/19/17	NORTHERN	-122.4306303	37.77303775	"(37.77303774703898, -122.43063028415469)"
VEHICLE THEFT	1/19/17	INGLESIDE	-122.4296525	37.72434512	"(37.72434511526443, -122.42965248633024)"
VEHICLE THEFT	1/20/17	CENTRAL	-122.4038466	37.78982842	"(37.78982841560608, -122.40384662351443)"
VEHICLE THEFT	3/20/17	MISSION	-122.4323597	37.75580238	"(37.75580237989832, -122.43235970187446)"
VEHICLE THEFT	6/29/17	BAYVIEW	-122.3968588	37.73131376	"(37.731313757455126, -122.39685875064372)"
VEHICLE THEFT	1/23/17	TARAVAL	-122.4807198	37.71648021	"(37.71648020863448, -122.48071979811347)"
VEHICLE THEFT	1/1/17	CENTRAL	-122.4163999	37.7985199	"(37.79851990443926, -122.41639994228215)"
VEHICLE THEFT	9/23/17	BAYVIEW	-122.4034444	37.74257078	"(37.742570783646535, -122.40344439441036)"
VEHICLE THEFT	3/23/17	SOUTHERN	-122.3985869	37.79998931	"(37.799989307750394, -122.3985869341032)"
VEHICLE THEFT	1/3/17	MISSION	-122.4306536	37.76195352	"(37.761953517457066, -122.43065362087466)"
VEHICLE THEFT	1/4/17	MISSION	-122.4269556	37.76924706	"(37.769247063207025, -122.42695563170949)"
VEHICLE THEFT	3/17/17	SOUTHERN	-122.4186983	37.77558941	"(37.775589413005086, -122.41869832893867)"
VEHICLE THEFT	9/22/17	RICHMOND	-122.4662871	37.77994387	"(37.77994387110125, -122.46628707674331)"
VEHICLE THEFT	1/4/17	BAYVIEW	-122.3935263	37.7373529	"(37.73735290039123, -122.39352632601178)"
VEHICLE THEFT	1/4/17	INGLESIDE	-122.4346733	37.71105528	"(37.71105528151749, -122.43467334783571)"
VEHICLE THEFT	4/9/17	BAYVIEW	-122.3897029	37.716583	"(37.71658299709735, -122.38970289478762)"
VEHICLE THEFT	7/4/17	NORTHERN	-122.4269023	37.77536469	"(37.77536468712204, -122.42690225876032)"
VEHICLE THEFT	7/4/17	CENTRAL	-122.3953297	37.7966653	"(37.79666529830141, -122.39532966298277)"
VEHICLE THEFT	6/20/17	TARAVAL	-122.4575851	37.71486301	"(37.71486300901175, -122.45758514143974)"
VEHICLE THEFT	12/3/17	CENTRAL	-122.413342	37.79631153	"(37.79631152787018, -122.41334200771242)"
VEHICLE THEFT	1/30/17	MISSION	-122.4092561	37.75439919	"(37.75439918768161, -122.40925614413274)"
VEHICLE THEFT	1/28/17	BAYVIEW	-122.385929	37.72541947	"(37.72541946742638, -122.38592898822407)"
VEHICLE THEFT	1/5/17	TARAVAL	-122.4818294	37.76154244	"(37.76154243655676, -122.48182939210493)"
VEHICLE THEFT	4/10/17	PARK	-122.4482758	37.76419622	"(37.76419622050079, -122.44827583913444)"
VEHICLE THEFT	6/20/17	SOUTHERN	-122.3962514	37.78525829	"(37.78525828576994, -122.3962513959873)"
VEHICLE THEFT	9/23/17	TARAVAL	-122.5037823	37.76051594	"(37.76051593707821, -122.50378228972757)"
VEHICLE THEFT	1/3/17	SOUTHERN	-122.3967072	37.78554295	"(37.78554295030409, -122.39670715050197)"
VEHICLE THEFT	1/11/17	SOUTHERN	-122.4086735	37.78005744	"(37.780057437760696, -122.40867354037178)"
VEHICLE THEFT	5/13/17	SOUTHERN	-122.4110869	37.77816343	"(37.77816342787685, -122.4110869237201)"
VEHICLE THEFT	5/12/17	MISSION	-122.4106726	37.75832933	"(37.75832933169632, -122.41067255853895)"
VEHICLE THEFT	5/14/17	PARK	-122.4423789	37.77250413	"(37.77250412762643, -122.44237891087526)"
VEHICLE THEFT	1/16/17	BAYVIEW	-122.3890234	37.72825231	"(37.72825231360555, -122.38902336889444)"
VEHICLE THEFT	8/23/17	BAYVIEW	-122.3873656	37.74467858	"(37.744678575192204, -122.38736560874243)"
VEHICLE THEFT	1/6/17	MISSION	-122.4103752	37.7559413	"(37.75594130333683, -122.41037522803265)"
VEHICLE THEFT	12/4/17	BAYVIEW	-122.3881316	37.71629918	"(37.71629917942105, -122.38813162411117)"
VEHICLE THEFT	12/3/17	SOUTHERN	-122.3941102	37.79125421	"(37.79125421475677, -122.39411017545379)"
VEHICLE THEFT	12/9/17	SOUTHERN	-122.3883799	37.78331041	"(37.783310406701474, -122.3883798739193)"
